"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-06","0.00","0.0","68","47",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-07","0.00","0.0","63","48",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-08","0.00","0.0","69","46",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-09","0.00","0.0","73","46",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-10","0.00","0.0","81","52",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-11","0.00","0.0","90","55",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-12","0.00","0.0","86","37",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-13","0.00","0.0","36","27",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-14","0.00","0.0","39","26",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-15","0.00","0.0","49","33",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-16","0.00","0.0","56","37",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-17","0.05","0.0","59","49",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-18","0.00","0.0","60","46",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-19","0.00","0.0","70","46",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-20","0.02","0.0","62","31",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-21","0.00","0.0","53","29",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-22","0.00","0.0","65","29",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-23","0.00","0.0","70","40",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-24","0.00","0.0","53","22",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-25","0.00","0.0","42","23",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-26","0.00","0.0","63","29",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-27","0.00","0.0","80","35",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-28","0.00","0.0","48","35",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-29","0.07","0.0","43","35",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-30","0.00","0.0","53","41",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-01-31","0.00","0.0","72","48",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-01","0.00","0.0","83","58",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-02","0.00","0.0","95","58",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-03","0.00","0.0","91","46",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-04","0.00","0.0","63","33",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-05","0.00","0.0","71","34",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-06","0.00","0.0","74","43",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-07","0.00","0.0","79","42",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-08","0.00","0.0","82","42",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-09","0.00","0.0","92","43",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-10","0.00","0.0","91","51",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-11","0.00","0.0","93","51",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-12","0.03","0.0","65","32",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-13","0.00","0.0","44","32",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-14","0.00","0.0","57","34",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-15","0.00","0.0","67","33",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-16","0.00","0.0","61","43",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-17","0.08","0.0","60","53",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-18","0.31","0.0","61","51",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-19","0.00","0.0","65","44",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-20","0.00","0.0","84","45",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-21","0.00","0.0","79","44",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-22","0.00","0.0","71","40",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-23","0.03","0.0","49","40",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-24","0.00","0.0","52","42",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-25","0.00","0.0","69","48",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-26","0.00","0.0","70","52",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-27","0.00","0.0","74","46",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-02-28","0.00","0.0","85","47",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-01","0.00","0.0","79","55",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-02","0.00","0.0","76","50",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-03","0.00","0.0","85","51",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-04","0.00","0.0","94","65",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-05","0.00","0.0","98","56",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-06","0.00","0.0","68","40",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-07","0.00","0.0","76","44",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-08","0.00","0.0","74","49",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-09","0.00","0.0","79","61",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-10","0.00","0.0","85","63",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-11","0.00","0.0","92","62",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-12","0.00","0.0","85","56",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1963-03-13","0.00","0.0","90","55",
